source_img,predicate,object_category,object_h,object_w,object_y,object_x,subject_category,subject_h,subject_w,subject_y,subject_x,y,channels,object_x_max,object_y_max,subject_x_max,subject_y_max,object_bbox,subject_bbox
2402012.jpg,wearing,shirt,316,145,15,1,person,327,206,2,1,0,3,146,331,207,329,"(15, 331, 1, 146)","(2, 329, 1, 207)"
2375833.jpg,wearing,tie,47,27,285,205,man,279,339,53,56,0,3,232,332,395,332,"(285, 332, 205, 232)","(53, 332, 56, 395)"
713283.jpg,sitting on,chair,124,78,595,400,person,344,443,394,20,1,3,478,719,463,738,"(595, 719, 400, 478)","(394, 738, 20, 463)"
2409083.jpg,wearing,shorts,153,132,147,322,man,317,240,56,215,0,3,454,300,455,373,"(147, 300, 322, 454)","(56, 373, 215, 455)"
2381952.jpg,standing on,grass,294,499,80,0,sheep,240,242,72,258,0,3,499,374,500,312,"(80, 374, 0, 499)","(72, 312, 258, 500)"
2398467.jpg,wearing,jeans,51,23,226,373,man,104,28,178,370,0,3,396,277,398,282,"(226, 277, 373, 396)","(178, 282, 370, 398)"
150377.jpg,wearing,glasses,39,78,69,220,guy,459,244,44,100,0,3,298,108,344,503,"(69, 108, 220, 298)","(44, 503, 100, 344)"
2408037.jpg,sitting on,floor,344,496,0,1,dog,365,486,18,1,1,3,497,344,487,383,"(0, 344, 1, 497)","(18, 383, 1, 487)"
2332504.jpg,parked on,street,121,499,209,0,car,35,45,187,68,0,3,499,330,113,222,"(209, 330, 0, 499)","(187, 222, 68, 113)"
2407090.jpg,riding,elephant,36,110,153,196,woman,43,26,126,259,0,3,306,189,285,169,"(153, 189, 196, 306)","(126, 169, 259, 285)"
2342225.jpg,wearing,skirt,90,61,182,132,woman,260,73,66,120,0,3,193,272,193,326,"(182, 272, 132, 193)","(66, 326, 120, 193)"
2349717.jpg,sitting on,bench,133,215,200,4,man,98,97,176,68,1,3,219,333,165,274,"(200, 333, 4, 219)","(176, 274, 68, 165)"
2388179.jpg,wearing,jeans,79,36,345,28,person,147,41,282,27,0,3,64,424,68,429,"(345, 424, 28, 64)","(282, 429, 27, 68)"
2391618.jpg,sitting on,bed,289,470,83,17,woman,229,140,82,58,1,3,487,372,198,311,"(83, 372, 17, 487)","(82, 311, 58, 198)"
107906.jpg,carrying,bags,57,103,419,205,man,162,74,332,216,0,3,308,476,290,494,"(419, 476, 205, 308)","(332, 494, 216, 290)"
2373197.jpg,wearing,helmet,68,67,14,240,skateboarder,329,293,2,13,0,3,307,82,306,331,"(14, 82, 240, 307)","(2, 331, 13, 306)"
2401815.jpg,sitting on,stool,111,348,380,4,remote,88,144,396,12,1,3,352,491,156,484,"(380, 491, 4, 352)","(396, 484, 12, 156)"
2355173.jpg,sitting on,counter,22,205,231,269,bottle,35,14,198,338,1,3,474,253,352,233,"(231, 253, 269, 474)","(198, 233, 338, 352)"
2406451.jpg,sitting on,sand,295,498,79,1,man,69,71,140,93,1,3,499,374,164,209,"(79, 374, 1, 499)","(140, 209, 93, 164)"
2405440.jpg,sitting on,couch,138,222,110,0,boy,144,89,98,103,1,3,222,248,192,242,"(110, 248, 0, 222)","(98, 242, 103, 192)"
713102.jpg,sitting on,bench,37,20,626,951,person,115,121,557,896,1,3,971,663,1017,672,"(626, 663, 951, 971)","(557, 672, 896, 1017)"
2334435.jpg,wearing,shorts,30,7,129,1,man,108,14,84,0,0,3,8,159,14,192,"(129, 159, 1, 8)","(84, 192, 0, 14)"
2340543.jpg,sitting on,bed,63,91,160,145,cushion,18,18,162,200,1,3,236,223,218,180,"(160, 223, 145, 236)","(162, 180, 200, 218)"
2394439.jpg,wearing,swimsuit,134,127,79,193,woman,276,148,34,183,0,3,320,213,331,310,"(79, 213, 193, 320)","(34, 310, 183, 331)"
2387561.jpg,sitting on,cart,22,29,199,241,person,28,25,173,245,1,3,270,221,270,201,"(199, 221, 241, 270)","(173, 201, 245, 270)"
2404279.jpg,wearing,tie,177,55,197,281,man,278,287,94,157,0,3,336,374,444,372,"(197, 374, 281, 336)","(94, 372, 157, 444)"
2373416.jpg,sitting on,chair,80,77,350,0,man,257,130,182,232,1,3,77,430,362,439,"(350, 430, 0, 77)","(182, 439, 232, 362)"
2354565.jpg,painted on,street,177,465,80,33,lines,38,101,218,395,0,3,498,257,496,256,"(80, 257, 33, 498)","(218, 256, 395, 496)"
2409586.jpg,sitting on,pizza,237,336,81,89,veggie,235,496,93,2,1,3,425,318,498,328,"(81, 318, 89, 425)","(93, 328, 2, 498)"
2332798.jpg,wearing,belt,20,84,194,43,man,257,166,15,16,0,3,127,214,182,272,"(194, 214, 43, 127)","(15, 272, 16, 182)"
2381932.jpg,sitting on,roof,42,97,292,277,unit,15,27,289,346,1,3,374,334,373,304,"(292, 334, 277, 374)","(289, 304, 346, 373)"
2388075.jpg,wearing,hat,21,32,166,112,man,221,99,177,77,0,3,144,187,176,398,"(166, 187, 112, 144)","(177, 398, 77, 176)"
2395719.jpg,sitting on,table,273,499,58,0,bottle,89,33,17,76,1,3,499,331,109,106,"(58, 331, 0, 499)","(17, 106, 76, 109)"
2371631.jpg,says,noon,20,18,164,252,clock,144,135,133,203,0,3,270,184,338,277,"(164, 184, 252, 270)","(133, 277, 203, 338)"
2344740.jpg,flying in,sky,164,490,3,5,bird,10,8,3,272,0,3,495,167,280,13,"(3, 167, 5, 495)","(3, 13, 272, 280)"
2344615.jpg,wearing,shirt,42,20,144,204,boy,31,28,157,197,0,3,224,186,225,188,"(144, 186, 204, 224)","(157, 188, 197, 225)"
2384310.jpg,carrying,racket,255,68,216,207,child,389,197,82,70,0,3,275,471,267,471,"(216, 471, 207, 275)","(82, 471, 70, 267)"
2356599.jpg,sitting on,table,262,487,12,9,bottle,67,65,1,389,1,3,496,274,454,68,"(12, 274, 9, 496)","(1, 68, 389, 454)"
2354061.jpg,sitting on,table,492,365,1,4,plate,243,227,0,138,1,3,369,493,365,243,"(1, 493, 4, 369)","(0, 243, 138, 365)"
2416526.jpg,sitting on,step,107,259,183,114,purse,76,90,167,99,1,3,373,290,189,243,"(183, 290, 114, 373)","(167, 243, 99, 189)"
2351100.jpg,covering,window,89,216,0,226,curtain,84,207,1,228,0,3,442,89,435,85,"(0, 89, 226, 442)","(1, 85, 228, 435)"
2385335.jpg,wearing,hat,14,20,74,366,person,141,69,77,346,0,3,386,88,415,218,"(74, 88, 366, 386)","(77, 218, 346, 415)"
2347362.jpg,sitting on,couch,178,250,195,26,people,210,293,163,14,1,3,276,373,307,373,"(195, 373, 26, 276)","(163, 373, 14, 307)"
2410944.jpg,sitting on,raft,452,211,37,91,bird,80,53,324,173,1,3,302,489,226,404,"(37, 489, 91, 302)","(324, 404, 173, 226)"
2377684.jpg,sitting on,ground,223,488,108,11,bird,62,108,157,147,1,3,499,331,255,219,"(108, 331, 11, 499)","(157, 219, 147, 255)"
2319270.jpg,sitting on,plate,314,319,185,2,fork,64,149,217,2,1,3,321,499,151,281,"(185, 499, 2, 321)","(217, 281, 2, 151)"
2328854.jpg,wearing,clothing,275,277,97,63,boy,373,300,0,59,0,3,340,372,359,373,"(97, 372, 63, 340)","(0, 373, 59, 359)"
2385115.jpg,sitting on,beach,22,163,96,26,people,28,471,97,24,1,3,189,118,495,125,"(96, 118, 26, 189)","(97, 125, 24, 495)"
2318494.jpg,sitting on,table,45,93,247,372,lamp,106,63,154,386,1,3,465,292,449,260,"(247, 292, 372, 465)","(154, 260, 386, 449)"
2355678.jpg,playing,baseball,220,120,129,256,man,120,79,207,31,0,3,376,349,110,327,"(129, 349, 256, 376)","(207, 327, 31, 110)"
2393425.jpg,wearing,pants,111,89,176,72,batter,196,120,98,67,0,3,161,287,187,294,"(176, 287, 72, 161)","(98, 294, 67, 187)"
2413212.jpg,sitting on,pavement,205,482,128,2,truck,34,87,251,335,1,3,484,333,422,285,"(128, 333, 2, 484)","(251, 285, 335, 422)"
2384348.jpg,wearing,pants,88,51,68,89,man,166,61,0,82,0,3,140,156,143,166,"(68, 156, 89, 140)","(0, 166, 82, 143)"
2356732.jpg,sitting on,table,202,494,131,4,pizza,188,334,130,21,1,3,498,333,355,318,"(131, 333, 4, 498)","(130, 318, 21, 355)"
2371333.jpg,using,camera,7,9,204,183,man,62,77,200,143,0,3,192,211,220,262,"(204, 211, 183, 192)","(200, 262, 143, 220)"
2410324.jpg,sitting on,counter,103,366,392,2,canister,331,202,115,156,1,3,368,495,358,446,"(392, 495, 2, 368)","(115, 446, 156, 358)"
2399102.jpg,sitting on,paper,315,489,59,9,crum,30,78,259,229,1,3,498,374,307,289,"(59, 374, 9, 498)","(259, 289, 229, 307)"
2323675.jpg,sitting on,bench,84,472,247,4,player,320,179,11,171,1,3,476,331,350,331,"(247, 331, 4, 476)","(11, 331, 171, 350)"
2356387.jpg,sitting on,branch,449,351,51,54,bird,432,244,65,1,1,3,405,500,245,497,"(51, 500, 54, 405)","(65, 497, 1, 245)"
1592412.jpg,sitting on,bench,95,223,124,196,people,132,98,98,193,1,3,419,219,291,230,"(124, 219, 196, 419)","(98, 230, 193, 291)"
2410679.jpg,sitting on,plate,271,500,16,0,cup,144,156,0,248,1,3,500,287,404,144,"(16, 287, 0, 500)","(0, 144, 248, 404)"
2386579.jpg,sitting on,couch,227,499,100,0,woman,278,178,51,280,1,3,499,327,458,329,"(100, 327, 0, 499)","(51, 329, 280, 458)"
2342799.jpg,sitting on,shelf,21,163,147,67,apple,9,18,145,161,1,3,230,168,179,154,"(147, 168, 67, 230)","(145, 154, 161, 179)"
2391341.jpg,sitting on,plate,277,429,50,7,pizza,264,342,65,35,1,3,436,327,377,329,"(50, 327, 7, 436)","(65, 329, 35, 377)"
2351332.jpg,sitting on,bench,103,324,213,61,people,201,77,128,149,1,3,385,316,226,329,"(213, 316, 61, 385)","(128, 329, 149, 226)"
2381973.jpg,sitting on,towel,18,130,266,251,bag,21,36,263,341,1,3,381,284,377,284,"(266, 284, 251, 381)","(263, 284, 341, 377)"
2323312.jpg,sitting on,road,61,496,114,2,bird,8,10,129,4,1,3,498,175,14,137,"(114, 175, 2, 498)","(129, 137, 4, 14)"
2406162.jpg,wearing,hat,19,26,194,18,skiers,181,81,192,7,0,3,44,213,88,373,"(194, 213, 18, 44)","(192, 373, 7, 88)"
2353620.jpg,sitting on,stand,77,166,147,55,television,62,85,91,96,1,3,221,224,181,153,"(147, 224, 55, 221)","(91, 153, 96, 181)"
2339122.jpg,lying on,bed,225,379,148,0,cape,106,250,222,85,0,3,379,373,335,328,"(148, 373, 0, 379)","(222, 328, 85, 335)"
2318065.jpg,wearing,sweatpants,220,142,233,327,man,430,189,49,287,0,3,469,453,476,479,"(233, 453, 327, 469)","(49, 479, 287, 476)"
2398495.jpg,sitting on,chair,181,177,194,19,man,289,222,86,38,1,3,196,375,260,375,"(194, 375, 19, 196)","(86, 375, 38, 260)"
2321342.jpg,watching,dog,85,151,371,107,child,93,34,311,17,0,3,258,456,51,404,"(371, 456, 107, 258)","(311, 404, 17, 51)"
2329037.jpg,covering,side,299,303,198,29,snow,89,127,330,143,0,3,332,497,270,419,"(198, 497, 29, 332)","(330, 419, 143, 270)"
2319539.jpg,sitting on,counter,118,330,234,37,microwave,84,124,190,67,1,3,367,352,191,274,"(234, 352, 37, 367)","(190, 274, 67, 191)"
2353922.jpg,wearing,hat,21,20,80,132,man,144,59,81,117,0,3,152,101,176,225,"(80, 101, 132, 152)","(81, 225, 117, 176)"
2345222.jpg,wearing,sunglasses,12,30,5,100,man,62,40,0,93,0,3,130,17,133,62,"(5, 17, 100, 130)","(0, 62, 93, 133)"
2412008.jpg,wearing,gloves,14,20,128,270,man,142,63,89,264,0,3,290,142,327,231,"(128, 142, 270, 290)","(89, 231, 264, 327)"
2405729.jpg,sitting on,ground,10,30,110,31,people,37,71,71,5,1,3,61,120,76,108,"(110, 120, 31, 61)","(71, 108, 5, 76)"
2319626.jpg,sitting on,sand,251,355,247,2,dog,246,170,216,65,1,3,357,498,235,462,"(247, 498, 2, 357)","(216, 462, 65, 235)"
2338176.jpg,hanging from,boom,28,48,65,58,light,20,11,66,100,0,3,106,93,111,86,"(65, 93, 58, 106)","(66, 86, 100, 111)"
2363461.jpg,sitting on,shelf,43,139,110,219,bag,29,32,90,309,1,3,358,153,341,119,"(110, 153, 219, 358)","(90, 119, 309, 341)"
2381364.jpg,sitting on,table,353,498,22,0,plate,225,390,68,35,1,3,498,375,425,293,"(22, 375, 0, 498)","(68, 293, 35, 425)"
4918.jpg,sitting on,table,61,50,157,56,lamp,54,37,110,61,1,3,106,218,98,164,"(157, 218, 56, 106)","(110, 164, 61, 98)"
2381048.jpg,wearing,overalls,32,13,155,203,man,47,14,145,203,0,3,216,187,217,192,"(155, 187, 203, 216)","(145, 192, 203, 217)"
2335645.jpg,wearing,shirt,20,16,163,86,man,46,26,157,84,0,3,102,183,110,203,"(163, 183, 86, 102)","(157, 203, 84, 110)"
2367585.jpg,painted on,building,353,338,12,10,writing,29,133,235,26,0,3,348,365,159,264,"(12, 365, 10, 348)","(235, 264, 26, 159)"
2395918.jpg,wearing,jacket,107,252,144,99,boy,284,270,80,85,0,3,351,251,355,364,"(144, 251, 99, 351)","(80, 364, 85, 355)"
2325601.jpg,covering,ground,12,32,299,210,snow,30,35,249,387,0,3,242,311,422,279,"(299, 311, 210, 242)","(249, 279, 387, 422)"
2361807.jpg,wearing,jeans,140,116,234,292,woman,331,169,42,241,0,3,408,374,410,373,"(234, 374, 292, 408)","(42, 373, 241, 410)"
2391271.jpg,wearing,shirt,26,27,87,239,boy,44,39,87,232,0,3,266,113,271,131,"(87, 113, 239, 266)","(87, 131, 232, 271)"
2415400.jpg,mounted on,skateboard,36,79,216,168,wheel,7,8,233,178,0,3,247,252,186,240,"(216, 252, 168, 247)","(233, 240, 178, 186)"
2363535.jpg,sitting on,wall,71,64,197,19,girl,146,74,121,19,1,3,83,268,93,267,"(197, 268, 19, 83)","(121, 267, 19, 93)"
2319769.jpg,sitting on,table,355,406,14,89,plate,266,367,100,53,1,3,495,369,420,366,"(14, 369, 89, 495)","(100, 366, 53, 420)"
2384958.jpg,covered in,grass,54,94,278,65,field,330,498,1,1,0,3,159,332,499,331,"(278, 332, 65, 159)","(1, 331, 1, 499)"
2409250.jpg,wearing,shirt,66,23,93,0,woman,192,42,61,0,0,3,23,159,42,253,"(93, 159, 0, 23)","(61, 253, 0, 42)"
2372590.jpg,wearing,cap,52,86,134,205,man,191,178,137,161,0,3,291,186,339,328,"(134, 186, 205, 291)","(137, 328, 161, 339)"
2392022.jpg,wearing,glasses,47,60,69,164,man,303,316,29,25,0,3,224,116,341,332,"(69, 116, 164, 224)","(29, 332, 25, 341)"
2401060.jpg,walking in,water,194,496,177,4,elephant,49,87,191,84,0,3,500,371,171,240,"(177, 371, 4, 500)","(191, 240, 84, 171)"
2411785.jpg,wearing,gear,73,19,209,163,player,83,93,203,135,0,3,182,282,228,286,"(209, 282, 163, 182)","(203, 286, 135, 228)"
2375415.jpg,sitting on,table,372,498,2,2,glass,134,85,0,77,1,3,500,374,162,134,"(2, 374, 2, 500)","(0, 134, 77, 162)"
2405287.jpg,wearing,jeans,73,74,405,327,boy,140,75,343,326,0,3,401,478,401,483,"(405, 478, 327, 401)","(343, 483, 326, 401)"
2377508.jpg,sitting on,bench,138,302,336,5,person,123,97,320,116,1,3,307,474,213,443,"(336, 474, 5, 307)","(320, 443, 116, 213)"
2396779.jpg,wearing,shirt,44,49,192,424,man,111,51,177,422,0,3,473,236,473,288,"(192, 236, 424, 473)","(177, 288, 422, 473)"
1159440.jpg,sitting on,table,333,365,384,69,carrots,333,365,384,69,1,3,434,717,434,717,"(384, 717, 69, 434)","(384, 717, 69, 434)"
2384060.jpg,wearing,boots,33,15,245,333,woman,113,32,163,321,0,3,348,278,353,276,"(245, 278, 333, 348)","(163, 276, 321, 353)"
2375847.jpg,sitting on,table,279,498,94,0,bear,271,227,45,11,1,3,498,373,238,316,"(94, 373, 0, 498)","(45, 316, 11, 238)"
2348052.jpg,painted on,field,166,472,165,9,markers,41,66,205,212,0,3,481,331,278,246,"(165, 331, 9, 481)","(205, 246, 212, 278)"
1160152.jpg,hanging from,ceiling,156,1009,5,11,pot,138,52,94,807,0,3,1020,161,859,232,"(5, 161, 11, 1020)","(94, 232, 807, 859)"
2372901.jpg,wearing,hat,24,26,77,113,man,87,54,79,101,0,3,139,101,155,166,"(77, 101, 113, 139)","(79, 166, 101, 155)"
2326758.jpg,sitting on,box,66,226,411,72,jug,165,149,250,110,1,3,298,477,259,415,"(411, 477, 72, 298)","(250, 415, 110, 259)"
73.jpg,sitting on,floor,252,378,280,421,purse,73,97,459,517,1,3,799,532,614,532,"(280, 532, 421, 799)","(459, 532, 517, 614)"
2373782.jpg,parked on,street,125,399,374,1,firetruck,173,322,258,74,0,3,400,499,396,431,"(374, 499, 1, 400)","(258, 431, 74, 396)"
2378332.jpg,sitting on,table,373,497,1,1,plate,178,57,98,442,1,3,498,374,499,276,"(1, 374, 1, 498)","(98, 276, 442, 499)"
2397072.jpg,wearing,helmet,17,18,176,251,player,111,46,177,253,0,3,269,193,299,288,"(176, 193, 251, 269)","(177, 288, 253, 299)"
2405310.jpg,wearing,t-shirt,337,309,162,1,man,495,373,1,0,0,3,310,499,373,496,"(162, 499, 1, 310)","(1, 496, 0, 373)"
2327667.jpg,covered in,sheet,74,164,299,58,bed,95,420,279,61,0,3,222,373,481,374,"(299, 373, 58, 222)","(279, 374, 61, 481)"
2381657.jpg,sitting on,ground,376,450,123,2,refrigerator,145,63,9,389,1,3,452,499,452,154,"(123, 499, 2, 452)","(9, 154, 389, 452)"
2412374.jpg,wearing,cleats,6,12,196,365,boy,8,7,133,208,0,3,377,202,215,141,"(196, 202, 365, 377)","(133, 141, 208, 215)"
2391086.jpg,sitting on,table,372,498,2,0,food,146,332,193,24,1,3,498,374,356,339,"(2, 374, 0, 498)","(193, 339, 24, 356)"
2348994.jpg,wearing,shirt,108,122,101,166,boy,215,222,87,110,0,3,288,209,332,302,"(101, 209, 166, 288)","(87, 302, 110, 332)"
2394584.jpg,sitting on,plate,78,330,280,92,plum,76,75,144,328,1,3,422,358,403,220,"(280, 358, 92, 422)","(144, 220, 328, 403)"
2373859.jpg,wearing,hat,116,251,0,64,man,499,314,0,59,0,3,315,116,373,499,"(0, 116, 64, 315)","(0, 499, 59, 373)"
2366088.jpg,parked on,road,54,205,268,206,van,25,55,197,52,0,3,411,322,107,222,"(268, 322, 206, 411)","(197, 222, 52, 107)"
2400911.jpg,watching,plate,28,85,264,273,man,322,179,52,320,0,3,358,292,499,374,"(264, 292, 273, 358)","(52, 374, 320, 499)"
2342163.jpg,wearing,pants,139,107,164,173,player,227,134,76,173,0,3,280,303,307,303,"(164, 303, 173, 280)","(76, 303, 173, 307)"
2359513.jpg,wearing,shoes,66,58,246,296,man,254,74,62,298,0,3,354,312,372,316,"(246, 312, 296, 354)","(62, 316, 298, 372)"
2388030.jpg,parked on,street,80,375,281,9,van,30,56,249,215,0,3,384,361,271,279,"(281, 361, 9, 384)","(249, 279, 215, 271)"
115.jpg,sitting on,couch,75,255,93,1,handbag,70,41,79,215,1,3,256,168,256,149,"(93, 168, 1, 256)","(79, 149, 215, 256)"
2400976.jpg,wearing,sunglasses,13,24,90,197,man,197,97,75,156,0,3,221,103,253,272,"(90, 103, 197, 221)","(75, 272, 156, 253)"
2348553.jpg,wearing,shoe,33,51,194,302,man,217,220,6,138,0,3,353,227,358,223,"(194, 227, 302, 353)","(6, 223, 138, 358)"
2349186.jpg,wearing,pants,73,101,259,118,boy,247,113,85,117,0,3,219,332,230,332,"(259, 332, 118, 219)","(85, 332, 117, 230)"
2363886.jpg,wearing,glasses,13,22,184,253,woman,182,84,169,216,0,3,275,197,300,351,"(184, 197, 253, 275)","(169, 351, 216, 300)"
2398395.jpg,flying in,sky,198,497,2,2,kite,37,35,68,153,0,3,499,200,188,105,"(2, 200, 2, 499)","(68, 105, 153, 188)"
713918.jpg,wearing,shirt,307,148,254,244,boy,542,265,133,207,0,3,392,561,472,675,"(254, 561, 244, 392)","(133, 675, 207, 472)"
2379603.jpg,sitting on,table,10,40,369,152,book,8,13,362,165,1,3,192,379,178,370,"(369, 379, 152, 192)","(362, 370, 165, 178)"
2348881.jpg,sitting on,bench,99,245,222,253,man,308,475,17,2,1,3,498,321,477,325,"(222, 321, 253, 498)","(17, 325, 2, 477)"
2317731.jpg,wearing,shirt,55,67,116,125,person,92,82,95,124,0,3,192,171,206,187,"(116, 171, 125, 192)","(95, 187, 124, 206)"
3987.jpg,sitting on,balcony,344,434,1,1,chair,22,22,171,140,1,3,435,345,162,193,"(1, 345, 1, 435)","(171, 193, 140, 162)"
2412783.jpg,wearing,shoes,23,138,457,133,man,407,162,70,131,0,3,271,480,293,477,"(457, 480, 133, 271)","(70, 477, 131, 293)"
2411240.jpg,standing on,beach,263,499,112,1,woman,56,21,91,251,0,3,500,375,272,147,"(112, 375, 1, 500)","(91, 147, 251, 272)"
2328983.jpg,covering,step,20,179,374,0,snow,10,20,368,135,0,3,179,394,155,378,"(374, 394, 0, 179)","(368, 378, 135, 155)"
2365844.jpg,eating,lunch,211,116,118,210,family,292,460,12,23,0,3,326,329,483,304,"(118, 329, 210, 326)","(12, 304, 23, 483)"
2370460.jpg,eating,pizza,61,368,429,41,man,431,216,8,8,0,3,409,490,224,439,"(429, 490, 41, 409)","(8, 439, 8, 224)"
2403791.jpg,wearing,helmet,37,50,88,178,boy,319,129,88,100,0,3,228,125,229,407,"(88, 125, 178, 228)","(88, 407, 100, 229)"
2337639.jpg,hanging from,pole,43,76,30,96,chain,26,45,43,94,0,3,172,73,139,69,"(30, 73, 96, 172)","(43, 69, 94, 139)"
2361786.jpg,sitting on,chair,102,42,172,305,girl,164,215,100,104,1,3,347,274,319,264,"(172, 274, 305, 347)","(100, 264, 104, 319)"
2336989.jpg,sitting on,mat,46,59,300,305,girl,111,80,220,274,1,3,364,346,354,331,"(300, 346, 305, 364)","(220, 331, 274, 354)"
2328214.jpg,sitting on,shelf,153,42,45,270,cup,12,10,150,301,1,3,312,198,311,162,"(45, 198, 270, 312)","(150, 162, 301, 311)"
2367750.jpg,wearing,visor,7,12,186,271,woman,26,19,184,268,0,3,283,193,287,210,"(186, 193, 271, 283)","(184, 210, 268, 287)"
2385142.jpg,sitting on,shoulder,82,86,255,233,parrot,267,174,37,271,1,3,319,337,445,304,"(255, 337, 233, 319)","(37, 304, 271, 445)"
2355307.jpg,sitting on,table,27,392,259,42,ashtray,21,55,258,228,1,3,434,286,283,279,"(259, 286, 42, 434)","(258, 279, 228, 283)"
2381924.jpg,sitting on,table,50,499,282,0,cup,35,21,245,1,1,3,499,332,22,280,"(282, 332, 0, 499)","(245, 280, 1, 22)"
2379661.jpg,sitting on,table,29,21,255,90,glasses,57,85,248,333,1,3,111,284,418,305,"(255, 284, 90, 111)","(248, 305, 333, 418)"
2410814.jpg,standing on,ground,118,499,251,0,sheep,61,75,231,73,0,3,499,369,148,292,"(251, 369, 0, 499)","(231, 292, 73, 148)"
2336581.jpg,standing on,steps,292,234,206,26,girl,312,152,121,39,0,3,260,498,191,433,"(206, 498, 26, 260)","(121, 433, 39, 191)"
2320625.jpg,covering,mountain,198,483,125,1,snow,259,491,63,7,0,3,484,323,498,322,"(125, 323, 1, 484)","(63, 322, 7, 498)"
2392189.jpg,wearing,ring,8,10,355,262,woman,410,319,2,11,0,3,272,363,330,412,"(355, 363, 262, 272)","(2, 412, 11, 330)"
2333584.jpg,sitting on,shoulder,34,48,192,186,bird,52,52,149,183,1,3,234,226,235,201,"(192, 226, 186, 234)","(149, 201, 183, 235)"
2357804.jpg,sitting on,table,108,205,127,145,laptop,27,65,128,233,1,3,350,235,298,155,"(127, 235, 145, 350)","(128, 155, 233, 298)"
2379061.jpg,wearing,shirt,67,42,97,239,boy,198,79,79,236,0,3,281,164,315,277,"(97, 164, 239, 281)","(79, 277, 236, 315)"
2380697.jpg,wearing,jeans,88,50,127,116,man,182,73,44,104,0,3,166,215,177,226,"(127, 215, 116, 166)","(44, 226, 104, 177)"
2386366.jpg,wearing,shoe,24,49,310,38,man,315,85,28,4,0,3,87,334,89,343,"(310, 334, 38, 87)","(28, 343, 4, 89)"
2395322.jpg,sitting on,beach,114,498,218,1,woman,89,92,239,189,1,3,499,332,281,328,"(218, 332, 1, 499)","(239, 328, 189, 281)"
2331663.jpg,sitting on,rug,99,316,279,52,cat,110,78,202,164,1,3,368,378,242,312,"(279, 378, 52, 368)","(202, 312, 164, 242)"
2348067.jpg,sitting on,table,65,328,262,44,picture,67,49,265,50,1,3,372,327,99,332,"(262, 327, 44, 372)","(265, 332, 50, 99)"
2318227.jpg,covering,ground,62,197,262,170,dirt,168,497,204,1,0,3,367,324,498,372,"(262, 324, 170, 367)","(204, 372, 1, 498)"
2394800.jpg,sitting on,beach,38,498,226,1,people,15,81,242,324,1,3,499,264,405,257,"(226, 264, 1, 499)","(242, 257, 324, 405)"
2390015.jpg,sitting on,railing,167,497,164,0,cardinal,49,58,130,414,1,3,497,331,472,179,"(164, 331, 0, 497)","(130, 179, 414, 472)"
2405261.jpg,sitting on,bench,111,193,176,144,person,90,135,152,269,1,3,337,287,404,242,"(176, 287, 144, 337)","(152, 242, 269, 404)"
2337061.jpg,wearing,suit,10,20,197,32,man,25,28,186,24,0,3,52,207,52,211,"(197, 207, 32, 52)","(186, 211, 24, 52)"
2408685.jpg,wearing,wetsuit,143,54,70,245,man,189,123,33,202,0,3,299,213,325,222,"(70, 213, 245, 299)","(33, 222, 202, 325)"
2336285.jpg,sitting on,bench,32,54,282,30,girl,67,41,180,80,1,3,84,314,121,247,"(282, 314, 30, 84)","(180, 247, 80, 121)"
2393089.jpg,wearing,socks,35,146,294,79,man,254,204,87,60,0,3,225,329,264,341,"(294, 329, 79, 225)","(87, 341, 60, 264)"
2350100.jpg,painted on,cone,24,11,165,56,stripe,4,4,167,60,0,3,67,189,64,171,"(165, 189, 56, 67)","(167, 171, 60, 64)"
2392083.jpg,riding,motorcycle,8,9,246,122,person,16,9,236,121,0,3,131,254,130,252,"(246, 254, 122, 131)","(236, 252, 121, 130)"
2401626.jpg,wearing,helmet,24,56,165,40,woman,78,48,149,45,0,3,96,189,93,227,"(165, 189, 40, 96)","(149, 227, 45, 93)"
3179.jpg,sitting on,steps,61,155,446,318,people,43,92,434,318,1,3,473,507,410,477,"(446, 507, 318, 473)","(434, 477, 318, 410)"
2344192.jpg,sitting on,ground,28,117,242,361,person,58,34,187,377,1,3,478,270,411,245,"(242, 270, 361, 478)","(187, 245, 377, 411)"
2415952.jpg,sitting on,chair,293,124,203,249,woman,332,235,73,139,1,3,373,496,374,405,"(203, 496, 249, 373)","(73, 405, 139, 374)"
2388825.jpg,wearing,suit,47,71,139,241,man,109,88,104,230,0,3,312,186,318,213,"(139, 186, 241, 312)","(104, 213, 230, 318)"
2389966.jpg,wearing,shirt,72,74,117,239,child,141,87,63,226,0,3,313,189,313,204,"(117, 189, 239, 313)","(63, 204, 226, 313)"
2401809.jpg,watching,laptop,151,168,178,3,people,360,499,15,0,0,3,171,329,499,375,"(178, 329, 3, 171)","(15, 375, 0, 499)"
2320181.jpg,growing on,tree,129,200,201,284,leaf,11,7,241,417,0,3,484,330,424,252,"(201, 330, 284, 484)","(241, 252, 417, 424)"
2329067.jpg,wearing,shorts,15,25,193,225,man,64,22,157,223,0,3,250,208,245,221,"(193, 208, 225, 250)","(157, 221, 223, 245)"
2325092.jpg,wearing,shirt,19,30,107,393,man,40,24,96,396,0,3,423,126,420,136,"(107, 126, 393, 423)","(96, 136, 396, 420)"
2342106.jpg,sitting on,bike,63,55,204,382,person,110,52,142,392,1,3,437,267,444,252,"(204, 267, 382, 437)","(142, 252, 392, 444)"
